,COP100_heat
1573516800,282.0
1573517700,282.0
1573518600,282.0
1573519500,282.0
1573520400,285.0
1573521300,285.0
1573522200,285.0
1573523100,285.0
1573524000,290.0
1573524900,290.0
1573525800,290.0
1573526700,290.0
1573527600,288.0
1573528500,288.0
1573529400,288.0
1573530300,288.0
1573531200,293.0
1573532100,293.0
1573533000,293.0
1573533900,293.0
1573534800,294.0
1573535700,294.0
1573536600,294.0
1573537500,294.0
1573538400,293.0
1573539300,293.0
1573540200,293.0
1573541100,293.0
1573542000,294.0
1573542900,294.0
1573543800,294.0
1573544700,294.0
1573545600,299.0
1573546500,299.0
1573547400,299.0
1573548300,299.0
1573549200,300.0
1573550100,300.0
1573551000,300.0
1573551900,300.0
1573552800,305.0
1573553700,305.0
1573554600,305.0
1573555500,305.0
1573556400,312.0
1573557300,312.0
1573558200,312.0
1573559100,312.0
1573560000,317.0
1573560900,317.0
1573561800,317.0
1573562700,317.0
1573563600,321.0
1573564500,321.0
1573565400,321.0
1573566300,321.0
1573567200,320.0
1573568100,320.0
1573569000,320.0
1573569900,320.0
1573570800,319.0
1573571700,319.0
1573572600,319.0
1573573500,319.0
1573574400,313.0
1573575300,313.0
1573576200,313.0
1573577100,313.0
1573578000,317.0
1573578900,317.0
1573579800,317.0
1573580700,317.0
1573581600,312.0
1573582500,312.0
1573583400,312.0
1573584300,312.0
1573585200,316.0
1573586100,316.0
1573587000,316.0
1573587900,316.0
1573588800,314.0
1573589700,314.0
1573590600,314.0
1573591500,314.0
1573592400,310.0
1573593300,310.0
1573594200,310.0
1573595100,310.0
1573596000,311.0
1573596900,311.0
1573597800,311.0
1573598700,311.0
1573599600,311.0
1573600500,311.0
1573601400,311.0
1573602300,311.0
1573603200,310.0
1573604100,310.0
1573605000,310.0
1573605900,310.0
1573606800,311.0
1573607700,311.0
1573608600,311.0
1573609500,311.0
1573610400,313.0
1573611300,313.0
1573612200,313.0
1573613100,313.0
1573614000,312.0
1573614900,312.0
1573615800,312.0
1573616700,312.0
1573617600,311.0
1573618500,311.0
1573619400,311.0
1573620300,311.0
1573621200,311.0
1573622100,311.0
1573623000,311.0
1573623900,311.0
1573624800,291.0
1573625700,291.0
1573626600,291.0
1573627500,291.0
1573628400,308.0
1573629300,308.0
1573630200,308.0
1573631100,308.0
1573632000,312.0
1573632900,312.0
1573633800,312.0
1573634700,312.0
1573635600,312.0
1573636500,312.0
1573637400,312.0
1573638300,312.0
1573639200,314.0
1573640100,314.0
1573641000,314.0
1573641900,314.0
1573642800,314.0
1573643700,314.0
1573644600,314.0
1573645500,314.0
1573646400,314.0
1573647300,314.0
1573648200,314.0
1573649100,314.0
1573650000,314.0
1573650900,314.0
1573651800,314.0
1573652700,314.0
1573653600,312.0
1573654500,312.0
1573655400,312.0
1573656300,312.0
1573657200,312.0
1573658100,312.0
1573659000,312.0
1573659900,312.0
1573660800,312.0
1573661700,312.0
1573662600,312.0
1573663500,312.0
1573664400,308.0
1573665300,308.0
1573666200,308.0
1573667100,308.0
1573668000,308.0
1573668900,308.0
1573669800,308.0
1573670700,308.0
1573671600,305.0
1573672500,305.0
1573673400,305.0
1573674300,305.0
1573675200,302.0
1573676100,302.0
1573677000,302.0
1573677900,302.0
1573678800,270.0
1573679700,270.0
1573680600,270.0
1573681500,270.0
1573682400,297.0
1573683300,297.0
1573684200,297.0
1573685100,297.0
1573686000,297.0
1573686900,297.0
1573687800,297.0
1573688700,297.0
1573689600,295.0
1573690500,295.0
1573691400,295.0
1573692300,295.0
1573693200,293.0
1573694100,293.0
1573695000,293.0
1573695900,293.0
1573696800,292.0
1573697700,292.0
1573698600,292.0
1573699500,292.0
1573700400,293.0
